method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n
cp_cox_full,CP + Cox,0.8933333333333333,2.155488439105156,0.07990943114558086,s008,6,20340419,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3352261418327105,0.385,0.030714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,2.1617016407055014,0.07723790166038107,s008,6,20340419,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3352261418327105,0.385,0.030714285714285715,1400,600
cp_cox_full,CP + Cox,0.8616666666666667,2.113435586719457,0.09070701087749822,s008,7,20340420,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.327787908182064,0.3821428571428571,0.025,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.875,2.128362101577273,0.08498350796518304,s008,7,20340420,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.327787908182064,0.3821428571428571,0.025,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,2.226544476073164,0.06212310515332202,s008,8,20340421,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3753672130645884,0.37285714285714283,0.025,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8783333333333333,2.2028767996749057,0.070396053388498,s008,8,20340421,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3753672130645884,0.37285714285714283,0.025,1400,600
cp_cox_full,CP + Cox,0.905,2.2015802724770284,0.08160970112812611,s008,9,20340422,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3776489195535917,0.38142857142857145,0.030714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,2.207475652040904,0.0787924605554598,s008,9,20340422,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3776489195535917,0.38142857142857145,0.030714285714285715,1400,600
cp_cox_full,CP + Cox,0.895,2.076170818741216,0.08060774346483719,s008,10,20340423,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2544009048706513,0.39071428571428574,0.03428571428571429,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,2.051043625678908,0.09053640009724195,s008,10,20340423,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2544009048706513,0.39071428571428574,0.03428571428571429,1400,600
cp_cox_full,CP + Cox,0.8966666666666666,2.1327659262685272,0.08921239046773687,s008,11,20340424,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.300856021382817,0.37285714285714283,0.03142857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,2.142983299660056,0.08412805759244493,s008,11,20340424,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.300856021382817,0.37285714285714283,0.03142857142857143,1400,600
cp_cox_full,CP + Cox,0.9116666666666666,2.2002298700245113,0.06592928030256102,s008,12,20340425,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3475190459302646,0.36714285714285716,0.025714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,2.185407247429803,0.07287034558016324,s008,12,20340425,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3475190459302646,0.36714285714285716,0.025714285714285714,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,2.0318754559416883,0.06871554198343185,s008,13,20340426,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.1950872236839025,0.37285714285714283,0.025714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,2.022572685983794,0.07259370850858496,s008,13,20340426,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.1950872236839025,0.37285714285714283,0.025714285714285714,1400,600
cp_cox_full,CP + Cox,0.8733333333333333,2.2155181617212505,0.08106375073733503,s008,14,20340427,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.416247545798342,0.37714285714285717,0.025,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8766666666666667,2.221485510247473,0.07926234328249644,s008,14,20340427,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.416247545798342,0.37714285714285717,0.025,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,2.22521800002425,0.07753832993143528,s008,15,20340428,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.379883553172042,0.36857142857142855,0.029285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,2.223204332626757,0.07847333053295846,s008,15,20340428,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.379883553172042,0.36857142857142855,0.029285714285714286,1400,600
cp_cox_full,CP + Cox,0.8766666666666667,2.1898706613584498,0.09546575438204279,s008,16,20340429,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3829137704821672,0.3807142857142857,0.023571428571428573,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8766666666666667,2.1929401459890694,0.09387565392808953,s008,16,20340429,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3829137704821672,0.3807142857142857,0.023571428571428573,1400,600
cp_cox_full,CP + Cox,0.925,2.0989291843078832,0.06847055959704415,s008,17,20340430,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2673131767092265,0.38857142857142857,0.029285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.93,2.1099063898738133,0.0634844794714166,s008,17,20340430,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2673131767092265,0.38857142857142857,0.029285714285714286,1400,600
cp_cox_full,CP + Cox,0.915,2.174612569917374,0.08652530357840164,s008,18,20340431,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3541452300338275,0.38357142857142856,0.03,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,2.169518262394544,0.08875348521073398,s008,18,20340431,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3541452300338275,0.38357142857142856,0.03,1400,600
cp_cox_full,CP + Cox,0.8666666666666667,2.0444633472763987,0.0878163297775982,s008,19,20340432,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.242821372744907,0.37285714285714283,0.04071428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.88,2.0580493583557318,0.0816218971651759,s008,19,20340432,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.242821372744907,0.37285714285714283,0.04071428571428572,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,2.1342492579205588,0.06156029960373264,s008,20,20340433,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2873497009571175,0.40285714285714286,0.032857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,2.1290887978899318,0.0635350457565854,s008,20,20340433,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2873497009571175,0.40285714285714286,0.032857142857142856,1400,600
cp_cox_full,CP + Cox,0.9233333333333333,2.0314495509360455,0.05647023114059373,s008,21,20340434,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.176870001868463,0.36857142857142855,0.03428571428571429,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,2.021314155241891,0.060520472748234494,s008,21,20340434,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.176870001868463,0.36857142857142855,0.03428571428571429,1400,600
cp_cox_full,CP + Cox,0.875,2.083951234702524,0.09343838441243903,s008,22,20340435,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2655562636920834,0.40285714285714286,0.03357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,2.1174773824673685,0.0762951417682771,s008,22,20340435,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.2655562636920834,0.40285714285714286,0.03357142857142857,1400,600
cp_cox_full,CP + Cox,0.8833333333333333,2.192851796409928,0.06969350913149855,s008,23,20340436,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3559512524570696,0.34714285714285714,0.023571428571428573,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,2.191651797747942,0.07025796827437851,s008,23,20340436,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3559512524570696,0.34714285714285714,0.023571428571428573,1400,600
cp_cox_full,CP + Cox,0.925,2.038307419991399,0.07032179374786675,s008,24,20340437,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.1924638741174345,0.37,0.027142857142857142,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.925,2.0377835024086597,0.07056964090638845,s008,24,20340437,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.1924638741174345,0.37,0.027142857142857142,1400,600
cp_cox_full,CP + Cox,0.8716666666666667,2.0938778808057203,0.09850778613312541,s008,25,20340438,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.301860905808422,0.37857142857142856,0.03,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,2.145450831430111,0.0732346778693946,s008,25,20340438,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.301860905808422,0.37857142857142856,0.03,1400,600
cp_cox_full,CP + Cox,0.905,2.2243338794575833,0.07777504229539386,s008,26,20340439,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.9,2000,0.3,0.1,1500,2.3874134383757957,0.4014285714285714,0.02142857142857143,1400,600
