tau_quantile,rep,seed,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,gamma,kappa,cens_target,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
0.9,15,29260336,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.274353449146539,0.255,0.056428571428571425,0.9033333333333333,2.101411551883001,0.07247448957849248
0.9,16,29260337,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2849632199783687,0.26357142857142857,0.06357142857142857,0.905,2.1004746589285634,0.10828245815331093
0.9,16,29260337,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2849632199783687,0.26357142857142857,0.06357142857142857,0.9116666666666666,2.1132937836076815,0.09534440676733014
0.9,16,29260337,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2849632199783687,0.26357142857142857,0.06357142857142857,0.915,2.1348589077148046,0.07799393936394611
0.9,16,29260337,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2849632199783687,0.26357142857142857,0.06357142857142857,0.91,2.1108387371383976,0.10274392878876905
0.9,16,29260337,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2849632199783687,0.26357142857142857,0.06357142857142857,0.9133333333333333,2.121577219177715,0.09074382516633472
0.9,16,29260337,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2849632199783687,0.26357142857142857,0.06357142857142857,0.91,2.1085383918160834,0.09167003360851465
0.9,17,29260338,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3337731942298516,0.24357142857142858,0.045,0.8816666666666667,2.1501627171462516,0.08048872797253352
0.9,17,29260338,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3337731942298516,0.24357142857142858,0.045,0.9016666666666666,2.1682435577547934,0.08186305861070033
0.9,17,29260338,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3337731942298516,0.24357142857142858,0.045,0.8916666666666667,2.1597429589283457,0.0817640022383334
0.9,17,29260338,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3337731942298516,0.24357142857142858,0.045,0.8966666666666666,2.1669863169049965,0.0739056439196116
0.9,17,29260338,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3337731942298516,0.24357142857142858,0.045,0.9016666666666666,2.1678489637395844,0.08205820597936722
0.9,17,29260338,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3337731942298516,0.24357142857142858,0.045,0.9016666666666666,2.170295528143946,0.07680612643319143
0.9,18,29260339,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.255456397057113,0.2757142857142857,0.055,0.89,2.1034471473728993,0.07421257967941575
0.9,18,29260339,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.255456397057113,0.2757142857142857,0.055,0.87,2.0832593647432907,0.08365192312472854
0.9,18,29260339,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.255456397057113,0.2757142857142857,0.055,0.8766666666666667,2.087458188907769,0.08059092854646333
0.9,18,29260339,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.255456397057113,0.2757142857142857,0.055,0.8766666666666667,2.084725415055182,0.08341963414661194
0.9,18,29260339,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.255456397057113,0.2757142857142857,0.055,0.8783333333333333,2.09359203043019,0.07863239785126866
0.9,18,29260339,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.255456397057113,0.2757142857142857,0.055,0.8733333333333333,2.0852304763257257,0.08165959128697249
0.9,19,29260340,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3541464355374018,0.25214285714285717,0.05785714285714286,0.9,2.174096534641623,0.06472364514823685
0.9,19,29260340,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3541464355374018,0.25214285714285717,0.05785714285714286,0.9,2.1691477804734247,0.07819007348363434
0.9,19,29260340,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3541464355374018,0.25214285714285717,0.05785714285714286,0.9066666666666666,2.17879936553328,0.07137160479373894
0.9,19,29260340,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3541464355374018,0.25214285714285717,0.05785714285714286,0.9,2.178669140659263,0.06298722723701228
0.9,19,29260340,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3541464355374018,0.25214285714285717,0.05785714285714286,0.9116666666666666,2.184150199221771,0.07184926941692497
0.9,19,29260340,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3541464355374018,0.25214285714285717,0.05785714285714286,0.91,2.1821481198508708,0.07000855966443743
0.9,20,29260341,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2779612164143894,0.2764285714285714,0.05714285714285714,0.8883333333333333,2.0978330773439993,0.07965009347409896
0.9,20,29260341,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2779612164143894,0.2764285714285714,0.05714285714285714,0.88,2.0923435142749067,0.0881162653172233
0.9,20,29260341,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2779612164143894,0.2764285714285714,0.05714285714285714,0.875,2.0883739914664967,0.08708471651438876
0.9,20,29260341,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2779612164143894,0.2764285714285714,0.05714285714285714,0.8883333333333333,2.099700397346182,0.07898073433162602
0.9,20,29260341,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2779612164143894,0.2764285714285714,0.05714285714285714,0.8933333333333333,2.1059010528932767,0.0816802430188378
0.9,20,29260341,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2779612164143894,0.2764285714285714,0.05714285714285714,0.8916666666666667,2.103675868356964,0.080055974933775
0.9,21,29260342,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2815670539482045,0.2357142857142857,0.05785714285714286,0.89,2.1112002173143827,0.07914778323617815
0.9,21,29260342,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2815670539482045,0.2357142857142857,0.05785714285714286,0.8983333333333333,2.1106628375530425,0.08829787593747607
0.9,21,29260342,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2815670539482045,0.2357142857142857,0.05785714285714286,0.875,2.085933873527144,0.0922216577901861
0.9,21,29260342,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2815670539482045,0.2357142857142857,0.05785714285714286,0.8883333333333333,2.1075111308175827,0.08112270055650808
0.9,21,29260342,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2815670539482045,0.2357142857142857,0.05785714285714286,0.8866666666666667,2.101109820729588,0.0932334539594697
0.9,21,29260342,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2815670539482045,0.2357142857142857,0.05785714285714286,0.8833333333333333,2.1046998912676664,0.08337534009281915
0.9,22,29260343,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.250112470134519,0.27,0.05714285714285714,0.91,2.089009844451154,0.0803578395038299
0.9,22,29260343,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.250112470134519,0.27,0.05714285714285714,0.9083333333333333,2.086302464931366,0.08491172524328196
0.9,22,29260343,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.250112470134519,0.27,0.05714285714285714,0.8966666666666666,2.073064201264114,0.08356901559244825
0.9,22,29260343,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.250112470134519,0.27,0.05714285714285714,0.9033333333333333,2.0799657088685035,0.08409886210194988
0.9,22,29260343,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.250112470134519,0.27,0.05714285714285714,0.9166666666666666,2.097058615664025,0.07933622138712743
0.9,22,29260343,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.250112470134519,0.27,0.05714285714285714,0.905,2.0841393000937494,0.07834142928117402
0.9,23,29260344,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2971528758736572,0.2557142857142857,0.05714285714285714,0.9266666666666666,2.1563152770035243,0.06987074320496127
0.9,23,29260344,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2971528758736572,0.2557142857142857,0.05714285714285714,0.92,2.130836341627313,0.08617242704639357
0.9,23,29260344,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2971528758736572,0.2557142857142857,0.05714285714285714,0.92,2.133252630286083,0.07928506734349834
0.9,23,29260344,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2971528758736572,0.2557142857142857,0.05714285714285714,0.9183333333333333,2.1339555409981923,0.08126540826671835
0.9,23,29260344,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2971528758736572,0.2557142857142857,0.05714285714285714,0.925,2.138766769424019,0.08206348974887781
0.9,23,29260344,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2971528758736572,0.2557142857142857,0.05714285714285714,0.92,2.1325446892473976,0.07962752657976209
0.9,24,29260345,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3361658034346924,0.24785714285714286,0.055,0.9,2.1486703318994422,0.0814828402432472
0.9,24,29260345,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3361658034346924,0.24785714285714286,0.055,0.9116666666666666,2.1593452300558345,0.0824399049382344
0.9,24,29260345,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3361658034346924,0.24785714285714286,0.055,0.8966666666666666,2.140528803467838,0.0866455246670699
0.9,24,29260345,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3361658034346924,0.24785714285714286,0.055,0.9,2.147434958713104,0.08205516393761454
0.9,24,29260345,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3361658034346924,0.24785714285714286,0.055,0.9116666666666666,2.1627952536395245,0.08083138387736952
0.9,24,29260345,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3361658034346924,0.24785714285714286,0.055,0.9033333333333333,2.149745993507959,0.08256333026050236
0.9,25,29260346,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.373986737970668,0.24571428571428572,0.05142857142857143,0.905,2.2009579631541363,0.08668306616112115
0.9,25,29260346,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.373986737970668,0.24571428571428572,0.05142857142857143,0.9283333333333333,2.230327854256182,0.07155892859478054
0.9,25,29260346,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.373986737970668,0.24571428571428572,0.05142857142857143,0.9016666666666666,2.200867702955107,0.08237993339085835
0.9,25,29260346,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.373986737970668,0.24571428571428572,0.05142857142857143,0.9183333333333333,2.210114706578002,0.082350368215426
0.9,25,29260346,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.373986737970668,0.24571428571428572,0.05142857142857143,0.915,2.208018924603887,0.08267138514976369
0.9,25,29260346,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.373986737970668,0.24571428571428572,0.05142857142857143,0.915,2.207980898072221,0.07899506852090717
0.9,26,29260347,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3167088453345994,0.24928571428571428,0.06,0.89,2.1513510367285,0.08270242031840214
0.9,26,29260347,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3167088453345994,0.24928571428571428,0.06,0.895,2.1543252874196672,0.08549392357161086
0.9,26,29260347,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3167088453345994,0.24928571428571428,0.06,0.885,2.1459414100390046,0.08031363963904069
0.9,26,29260347,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3167088453345994,0.24928571428571428,0.06,0.89,2.1502050351580833,0.08317704087222229
0.9,26,29260347,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3167088453345994,0.24928571428571428,0.06,0.8883333333333333,2.150621005653403,0.08744420466089818
0.9,26,29260347,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.3167088453345994,0.24928571428571428,0.06,0.8883333333333333,2.151500268928438,0.07769925248216031
0.9,27,29260348,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2941850525698553,0.25857142857142856,0.05285714285714286,0.885,2.138227790734779,0.058769493187730434
0.9,27,29260348,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2941850525698553,0.25857142857142856,0.05285714285714286,0.8866666666666667,2.1402862808383514,0.06163781398375689
0.9,27,29260348,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2941850525698553,0.25857142857142856,0.05285714285714286,0.8866666666666667,2.136257318315318,0.06490678997462597
0.9,27,29260348,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2941850525698553,0.25857142857142856,0.05285714285714286,0.875,2.1247878052023905,0.06458156353501793
0.9,27,29260348,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2941850525698553,0.25857142857142856,0.05285714285714286,0.8816666666666667,2.1335738628222867,0.0643261965380844
0.9,27,29260348,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2941850525698553,0.25857142857142856,0.05285714285714286,0.88,2.12643309085302,0.06894445360329957
0.9,28,29260349,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2594163553325592,0.265,0.054285714285714284,0.905,2.108342556714774,0.07656582923179059
0.9,28,29260349,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2594163553325592,0.265,0.054285714285714284,0.9166666666666666,2.126402324080634,0.06497511177044793
0.9,28,29260349,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2594163553325592,0.265,0.054285714285714284,0.8983333333333333,2.1013191230122614,0.0791237218956498
0.9,28,29260349,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2594163553325592,0.265,0.054285714285714284,0.8883333333333333,2.0933412581951547,0.08447297413266827
0.9,28,29260349,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2594163553325592,0.265,0.054285714285714284,0.89,2.0968862266195463,0.07939322776551413
0.9,28,29260349,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.2594163553325592,0.265,0.054285714285714284,0.8883333333333333,2.0911191124448596,0.08422857280052044
0.9,29,29260350,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.272810921103219,0.2664285714285714,0.05,0.8916666666666667,2.098354287927287,0.08016129744252241
0.9,29,29260350,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.272810921103219,0.2664285714285714,0.05,0.8966666666666666,2.101292543209104,0.08591747383141089
0.9,29,29260350,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.272810921103219,0.2664285714285714,0.05,0.9016666666666666,2.1122057613987004,0.07241388095349376
0.9,29,29260350,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.272810921103219,0.2664285714285714,0.05,0.9033333333333333,2.1093220963009323,0.0758845634847513
0.9,29,29260350,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.272810921103219,0.2664285714285714,0.05,0.9166666666666666,2.1298025386409276,0.07163616580761681
0.9,29,29260350,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.272810921103219,0.2664285714285714,0.05,0.9083333333333333,2.1173351740263433,0.0701011241525116
0.9,30,29260351,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.234254033213472,0.26,0.052142857142857144,0.8883333333333333,2.075113835122985,0.07368908665498249
0.9,30,29260351,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.234254033213472,0.26,0.052142857142857144,0.8833333333333333,2.0628296954317706,0.08906402070746834
0.9,30,29260351,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.234254033213472,0.26,0.052142857142857144,0.865,2.0485629588649137,0.08648796342768732
0.9,30,29260351,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.234254033213472,0.26,0.052142857142857144,0.88,2.0666250213037882,0.07742581249617062
0.9,30,29260351,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.234254033213472,0.26,0.052142857142857144,0.89,2.06985111585002,0.08541602100323059
0.9,30,29260351,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,2.234254033213472,0.26,0.052142857142857144,0.88,2.0691076775310933,0.07691900119907034
0.99,1,30160322,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.19729225926108,0.1992857142857143,0.004285714285714286,0.8966666666666666,5.030226280879188,0.06825125260804353
0.99,1,30160322,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.19729225926108,0.1992857142857143,0.004285714285714286,0.9083333333333333,5.043657171386668,0.06578375451003537
0.99,1,30160322,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.19729225926108,0.1992857142857143,0.004285714285714286,0.8916666666666667,5.009662181879754,0.08513468505507304
0.99,1,30160322,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.19729225926108,0.1992857142857143,0.004285714285714286,0.9083333333333333,5.042629516890501,0.062937373398208707
0.99,1,30160322,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.19729225926108,0.1992857142857143,0.004285714285714286,0.9083333333333333,5.045662868028838,0.06492495163267485
0.99,1,30160322,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.19729225926108,0.1992857142857143,0.004285714285714286,0.9166666666666666,5.048140571041647,0.06767562098366287
0.99,2,30160323,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.478990134495659,0.19285714285714287,0.0014285714285714286,0.8883333333333333,5.283663816519263,0.10932568668457719
0.99,2,30160323,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.478990134495659,0.19285714285714287,0.0014285714285714286,0.8933333333333333,5.2947745479353,0.10417961779474615
0.99,2,30160323,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.478990134495659,0.19285714285714287,0.0014285714285714286,0.9033333333333333,5.316540930892245,0.08685153554580516
0.99,2,30160323,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.478990134495659,0.19285714285714287,0.0014285714285714286,0.8966666666666666,5.2971932932238275,0.10317585433484228
0.99,2,30160323,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.478990134495659,0.19285714285714287,0.0014285714285714286,0.8983333333333333,5.306180580602327,0.09772915317341578
0.99,2,30160323,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.478990134495659,0.19285714285714287,0.0014285714285714286,0.8933333333333333,5.299987102500126,0.09570184310734418
0.99,3,30160324,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.912545912874913,0.2092857142857143,0.0014285714285714286,0.91,4.7423460329919465,0.07920716631665263
0.99,3,30160324,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.912545912874913,0.2092857142857143,0.0014285714285714286,0.9066666666666666,4.733872076728029,0.08910152601303434
0.99,3,30160324,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.912545912874913,0.2092857142857143,0.0014285714285714286,0.9083333333333333,4.7386117678190445,0.08040686761928491
0.99,3,30160324,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.912545912874913,0.2092857142857143,0.0014285714285714286,0.91,4.749376514805033,0.07626699954053079
0.99,3,30160324,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.912545912874913,0.2092857142857143,0.0014285714285714286,0.9116666666666666,4.7540075571866796,0.07906031307127734
0.99,3,30160324,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.912545912874913,0.2092857142857143,0.0014285714285714286,0.9116666666666666,4.751217843736422,0.07457928800769327
0.99,4,30160325,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.216573643143394,0.20785714285714285,7.142857142857143e-4,0.9233333333333333,5.077622956923553,0.06324148650483584
0.99,4,30160325,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.216573643143394,0.20785714285714285,7.142857142857143e-4,0.9166666666666666,5.06939057413581,0.06685292880835315
