method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n,split_support_n,split_fit_n
cp_cox_full,CP + Cox,0.8883333333333333,2.0150519471892103,0.1025110143462184,s027,17,20530429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.331442924831647,0.3492857142857143,0.005714285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.895,2.0306818362387693,0.0892766562323339,s027,17,20530429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.331442924831647,0.3492857142857143,0.005714285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.915,2.0517980174717954,0.0744114599074568,s027,18,20530430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.336966707755273,0.3678571428571429,0.007142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.91,2.0321027884905902,0.0937859112201369,s027,18,20530430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.336966707755273,0.3678571428571429,0.007142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,2.0642402898794647,0.10987198839179586,s027,19,20530431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.400689805575818,0.37714285714285717,0.005,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,2.101546666504183,0.09416083010712162,s027,19,20530431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.400689805575818,0.37714285714285717,0.005,1400,600,700,700
cp_cox_full,CP + Cox,0.895,2.0306540709492014,0.09612073231983242,s027,20,20530432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3412969015773086,0.3507142857142857,0.007857142857142858,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8766666666666667,2.0040008765660455,0.09777768308455678,s027,20,20530432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3412969015773086,0.3507142857142857,0.007857142857142858,1400,600,700,700
cp_cox_full,CP + Cox,0.86,1.9357798827161947,0.10345837247930965,s027,21,20530433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.275447703202866,0.3657142857142857,0.007857142857142858,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8633333333333333,1.9411764720179736,0.10092711166349427,s027,21,20530433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.275447703202866,0.3657142857142857,0.007857142857142858,1400,600,700,700
cp_cox_full,CP + Cox,0.8916666666666667,1.971991984503812,0.09506587818150308,s027,22,20530434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.277459484770386,0.37214285714285716,0.007857142857142858,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.875,1.9209680815397254,0.11144771526947364,s027,22,20530434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.277459484770386,0.37214285714285716,0.007857142857142858,1400,600,700,700
cp_cox_full,CP + Cox,0.8783333333333333,2.0345217578583252,0.10784086040879429,s027,23,20530435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.357108410444971,0.37285714285714283,0.0064285714285714285,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8766666666666667,2.0308441234205428,0.10359462879640975,s027,23,20530435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.357108410444971,0.37285714285714283,0.0064285714285714285,1400,600,700,700
cp_cox_full,CP + Cox,0.8966666666666666,2.0475216294608996,0.08245619785245246,s027,24,20530436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.321639485998081,0.35642857142857143,0.012142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8983333333333333,2.0504187539435796,0.08401593719240404,s027,24,20530436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.321639485998081,0.35642857142857143,0.012142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,2.0590898145605605,0.09652273760905453,s027,25,20530437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3815638221331903,0.345,0.015,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8983333333333333,2.0532764026777417,0.11260460247682794,s027,25,20530437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3815638221331903,0.345,0.015,1400,600,700,700
cp_cox_full,CP + Cox,0.87,2.0592264579733217,0.08187693830450286,s027,26,20530438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3520709462253957,0.37357142857142855,0.008571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8516666666666667,2.0323487141095513,0.0911175747093338,s027,26,20530438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3520709462253957,0.37357142857142855,0.008571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.9,2.0105713525882187,0.07625422226009516,s027,27,20530439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3370732935090994,0.3492857142857143,0.007857142857142858,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8866666666666667,1.9780086773198857,0.08026482899171018,s027,27,20530439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.3370732935090994,0.3492857142857143,0.007857142857142858,1400,600,700,700
cp_cox_full,CP + Cox,0.91,2.0067575163852855,0.07588155916783407,s027,28,20530440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.2876958921415564,0.33214285714285713,0.005714285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.986377363396197,0.08320983000498407,s027,28,20530440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.2876958921415564,0.33214285714285713,0.005714285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.905,2.1529512708398033,0.09453501321359996,s027,29,20530441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.46607267973669,0.36214285714285716,0.007142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,2.1434460938177073,0.09768107253267462,s027,29,20530441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.46607267973669,0.36214285714285716,0.007142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.915,2.128217614745211,0.0795851046149247,s027,30,20530442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.401498059758109,0.3335714285714286,0.007142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8783333333333333,2.061311370112539,0.10577184438783824,s027,30,20530442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.35,0.97,2000,0.3,0.1,1500,2.401498059758109,0.3335714285714286,0.007142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8816666666666667,1.4399351500627418,0.23772752008875853,s028,1,20540413,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6609596244031892,0.30142857142857143,0.20357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.89,1.4514569268524116,0.2273806211527838,s028,1,20540413,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6609596244031892,0.30142857142857143,0.20357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8683333333333333,1.325577460428022,0.2322131310281975,s028,2,20540414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5715949746071414,0.31142857142857144,0.205,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.875,1.3395153498413435,0.20475942016696885,s028,2,20540414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5715949746071414,0.31142857142857144,0.205,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,1.3025241258482463,0.2576237233032101,s028,3,20540415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.554809513090647,0.2985714285714286,0.19357142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.91,1.334921065162001,0.23188681789758292,s028,3,20540415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.554809513090647,0.2985714285714286,0.19357142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.88,1.380041455750899,0.23208615411755656,s028,4,20540416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6181995437485468,0.3,0.20357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,1.419855043693905,0.18348922582902627,s028,4,20540416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6181995437485468,0.3,0.20357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9216666666666666,1.3652284292011851,0.21203807454347057,s028,5,20540417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5852098939065398,0.29714285714285715,0.20285714285714285,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.915,1.353000069208884,0.21569942361024655,s028,5,20540417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5852098939065398,0.29714285714285715,0.20285714285714285,1400,600,700,700
cp_cox_full,CP + Cox,0.9216666666666666,1.4453548515669052,0.23016534491655005,s028,6,20540418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6474014087104742,0.3107142857142857,0.21571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9033333333333333,1.401444197725868,0.2918894238273302,s028,6,20540418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6474014087104742,0.3107142857142857,0.21571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.8783333333333333,1.3218636424083088,0.223355644251286,s028,7,20540419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5672127318860996,0.295,0.20142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.3601162954302306,0.19490043241812058,s028,7,20540419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5672127318860996,0.295,0.20142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.88,1.3298373469737572,0.26159248883125485,s028,8,20540420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.589195264805301,0.3078571428571429,0.21285714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8666666666666667,1.3070046115068352,0.2797664112967133,s028,8,20540420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.589195264805301,0.3078571428571429,0.21285714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.8716666666666667,1.2650622647685321,0.21996429925786554,s028,9,20540421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4869304567523176,0.30857142857142855,0.20642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8683333333333333,1.2521655814121981,0.22884932433888747,s028,9,20540421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4869304567523176,0.30857142857142855,0.20642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.91,1.4962520063980254,0.18777957148176103,s028,10,20540422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6849793340055563,0.3107142857142857,0.19857142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.91,1.4914405958761274,0.18593148345316213,s028,10,20540422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6849793340055563,0.3107142857142857,0.19857142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8633333333333333,1.2726097634681552,0.1961887544888297,s028,11,20540423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4973098049596565,0.31357142857142856,0.2092857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,1.3320765692116685,0.13881595574804645,s028,11,20540423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4973098049596565,0.31357142857142856,0.2092857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.88,1.356102515304226,0.18971329526725147,s028,12,20540424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5747452579460681,0.2978571428571429,0.21285714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8816666666666667,1.3690722331379115,0.16746630916756353,s028,12,20540424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5747452579460681,0.2978571428571429,0.21285714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.905,1.4273417725789008,0.25150498104180136,s028,13,20540425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.654947246431831,0.3171428571428571,0.1957142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.865,1.3505947021963223,0.3260862424667567,s028,13,20540425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.654947246431831,0.3171428571428571,0.1957142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9333333333333333,1.3970613890674055,0.23307834831891175,s028,14,20540426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6264539499524353,0.30142857142857143,0.19142857142857142,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9266666666666666,1.3860552931065175,0.24687543183733157,s028,14,20540426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6264539499524353,0.30142857142857143,0.19142857142857142,1400,600,700,700
cp_cox_full,CP + Cox,0.8833333333333333,1.375909846706253,0.22383864814103094,s028,15,20540427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6093417573023154,0.3007142857142857,0.2057142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,1.4046689184862853,0.19856125781993758,s028,15,20540427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6093417573023154,0.3007142857142857,0.2057142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9066666666666666,1.421509798943202,0.19964792008553292,s028,16,20540428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.640150424460077,0.3092857142857143,0.21857142857142858,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9183333333333333,1.4527753992425898,0.16348980672579774,s028,16,20540428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.640150424460077,0.3092857142857143,0.21857142857142858,1400,600,700,700
cp_cox_full,CP + Cox,0.9116666666666666,1.3627878188290077,0.21794038489725898,s028,17,20540429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5702581310071553,0.2885714285714286,0.20714285714285716,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8983333333333333,1.3292005387872081,0.2457601892751822,s028,17,20540429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5702581310071553,0.2885714285714286,0.20714285714285716,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,1.3597821206997767,0.21549188662291502,s028,18,20540430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5785123276808484,0.2914285714285714,0.19714285714285715,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9233333333333333,1.3942022479372995,0.19591898433376442,s028,18,20540430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5785123276808484,0.2914285714285714,0.19714285714285715,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,1.4609514865935442,0.19817872811496595,s028,19,20540431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.666416516563828,0.29642857142857143,0.21571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9033333333333333,1.4811325594177598,0.18524397035123052,s028,19,20540431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.666416516563828,0.29642857142857143,0.21571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.915,1.3127835074167589,0.2147572913011978,s028,20,20540432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5215006576540038,0.2957142857142857,0.19857142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.92,1.33109715430911,0.20201597837124,s028,20,20540432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5215006576540038,0.2957142857142857,0.19857142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,1.350246066184849,0.2683825216159677,s028,21,20540433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6119397039242742,0.29714285714285715,0.19357142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8883333333333333,1.3554758680032528,0.2625389452382014,s028,21,20540433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6119397039242742,0.29714285714285715,0.19357142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.915,1.3978670979237762,0.21486435496239117,s028,22,20540434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.605403213760503,0.30642857142857144,0.20642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9116666666666666,1.396306732535207,0.2209184947100672,s028,22,20540434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.605403213760503,0.30642857142857144,0.20642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9183333333333333,1.344746533121204,0.22885285540626515,s028,23,20540435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5671988179978338,0.30642857142857144,0.19785714285714287,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9333333333333333,1.381424653401498,0.19048297927536817,s028,23,20540435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5671988179978338,0.30642857142857144,0.19785714285714287,1400,600,700,700
cp_cox_full,CP + Cox,0.9166666666666666,1.3784830165061208,0.21708452333621525,s028,24,20540436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5695968856737845,0.3,0.2057142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9066666666666666,1.3805411940126855,0.20225965936409948,s028,24,20540436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5695968856737845,0.3,0.2057142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.89,1.3749771091629237,0.23531787058424647,s028,25,20540437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6172445744750503,0.30642857142857144,0.2057142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.3883606648549929,0.21684298157557802,s028,25,20540437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6172445744750503,0.30642857142857144,0.2057142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9166666666666666,1.3590664580633194,0.19098474057721984,s028,26,20540438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.57854001470951,0.30142857142857143,0.19285714285714287,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.935,1.3954914757982597,0.16244168609842508,s028,26,20540438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.57854001470951,0.30142857142857143,0.19285714285714287,1400,600,700,700
cp_cox_full,CP + Cox,0.92,1.4026387299324268,0.2169598460314456,s028,27,20540439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6056364478546832,0.2985714285714286,0.18785714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,1.3813138480945057,0.23364815420690144,s028,27,20540439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6056364478546832,0.2985714285714286,0.18785714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.9016666666666666,1.4052665575890753,0.19426805347065537,s028,28,20540440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.607235031377409,0.29714285714285715,0.20785714285714285,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.3854694867641675,0.22205193136761364,s028,28,20540440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.607235031377409,0.29714285714285715,0.20785714285714285,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,1.373480171742851,0.2011455742635815,s028,29,20540441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5852949405239798,0.3142857142857143,0.2092857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.3570438878558408,0.21827808282156316,s028,29,20540441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5852949405239798,0.3142857142857143,0.2092857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,1.4350740559415398,0.23072516235192342,s028,30,20540442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6699483492696032,0.2985714285714286,0.2007142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.895,1.4545212019444353,0.20116226964210424,s028,30,20540442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6699483492696032,0.2985714285714286,0.2007142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9,3.1182409739349004,0.2376705562766975,s029,1,20550413,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3395994916739182,0.17285714285714285,0.06571428571428571,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,3.091452674562874,0.24501680463892114,s029,1,20550413,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3395994916739182,0.17285714285714285,0.06571428571428571,1400,600,700,700
cp_cox_full,CP + Cox,0.9066666666666666,3.0408211400300553,0.18980620451472033,s029,2,20550414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.255184488593588,0.15571428571428572,0.07071428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.895,3.023845291446868,0.2115424556724688,s029,2,20550414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.255184488593588,0.15571428571428572,0.07071428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.92,2.9327008554644465,0.1989231413743645,s029,3,20550415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1376139361120767,0.16785714285714284,0.075,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,2.900799216880346,0.22654340781816995,s029,3,20550415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1376139361120767,0.16785714285714284,0.075,1400,600,700,700
cp_cox_full,CP + Cox,0.9,2.9219475542014157,0.20319280740613282,s029,4,20550416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.117751644522614,0.1707142857142857,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.915,2.94937594725301,0.17299261966158785,s029,4,20550416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.117751644522614,0.1707142857142857,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,3.054192522700535,0.274879598199697,s029,5,20550417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.301797300595485,0.18785714285714286,0.08357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8983333333333333,3.0257892801509265,0.3002143688499941,s029,5,20550417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.301797300595485,0.18785714285714286,0.08357142857142857,1400,600,700,700
